DQN_pickleBLUE
1 	 19 	 Driving (Occupied) 	 0.16628011284361566
0 	 9 	 Parked  	 0.1662801090410868
1 	 10 	 Driving (Occupied) 	 0.1662801076643662
0 	 21 	 Driving (Occupied) 	 0.16628010665731432
1 	 15 	 Parked  	 0.16628010411397712
1 	 8 	 Driving (Available) 	 0.16628010327841142
1 	 12 	 Driving (Available) 	 0.16628010043818453
1 	 3 	 Driving (Available) 	 0.16628009668913307
0 	 10 	 Crashed  	 0.16628009239715535
1 	 26 	 Driving (Available) 	 0.1662800916732224
0 	 14 	 Driving (Occupied) 	 0.16628008520333865
0 	 17 	 Parked  	 0.16628007384438107
1 	 9 	 Driving (Occupied) 	 0.16628007169507075
1 	 6 	 Driving (Available) 	 0.16628006856005284
1 	 24 	 Driving (Available) 	 0.16628005301995546
1 	 15 	 Driving (Occupied) 	 0.16628005121277956
0 	 10 	 Driving (Available) 	 0.16628004494262424
1 	 6 	 Driving (Occupied) 	 0.16628004084100192
1 	 25 	 Driving (Available) 	 0.16628003951978065
0 	 1 	 Parked  	 0.16628003667646482
0 	 20 	 Crashed  	 0.16628003484409534
0 	 9 	 Driving (Available) 	 0.16628003451021628
0 	 19 	 Crashed  	 0.1662800334496453
1 	 10 	 Parked  	 0.1662800314469195
1 	 20 	 Parked  	 0.16628002013386398
1 	 16 	 Crashed  	 0.1662800150649914
1 	 19 	 Driving (Available) 	 0.16628000868679144
0 	 19 	 Driving (Occupied) 	 0.16628000515078548
0 	 9 	 Driving (Occupied) 	 0.16627999711790512
1 	 4 	 Crashed  	 0.1662799860820329
1 	 14 	 Parked  	 0.1662799649137826
0 	 11 	 Driving (Available) 	 0.16627995553201155
0 	 13 	 Driving (Available) 	 0.16627995295301048
1 	 4 	 Driving (Occupied) 	 0.16627993922027307
0 	 8 	 Parked  	 0.16627993552704787
0 	 23 	 Parked  	 0.16627992637041955
1 	 9 	 Parked  	 0.16627992334280112
1 	 20 	 Driving (Available) 	 0.16627991596219852
1 	 26 	 Parked  	 0.16627990280479168
1 	 10 	 Crashed  	 0.16627989813987532
1 	 0 	 Driving (Available) 	 0.16627989592227857
0 	 2 	 Driving (Available) 	 0.16627988729962373
1 	 23 	 Driving (Occupied) 	 0.16627988371939117
1 	 27 	 Parked  	 0.1662798502294025
1 	 12 	 Parked  	 0.16627984672272408
1 	 27 	 Crashed  	 0.16627982211140813
1 	 17 	 Driving (Occupied) 	 0.16627980152249552
0 	 13 	 Crashed  	 0.16627979450962455
1 	 9 	 Driving (Available) 	 0.16627979052942862
1 	 26 	 Crashed  	 0.16627978436360433
0 	 15 	 Driving (Available) 	 0.16627977456502244
1 	 21 	 Driving (Occupied) 	 0.16627976875673464
0 	 5 	 Driving (Occupied) 	 0.16627974585911443
1 	 18 	 Driving (Available) 	 0.16627973859041179
0 	 7 	 Driving (Occupied) 	 0.16627973653944061
0 	 2 	 Driving (Occupied) 	 0.16627973189760914
0 	 14 	 Driving (Available) 	 0.1662796706658313
0 	 24 	 Crashed  	 0.16627965035282166
0 	 14 	 Parked  	 0.1662796312402118
1 	 3 	 Driving (Occupied) 	 0.16627960011375706
0 	 8 	 Driving (Available) 	 0.16627959859346958
0 	 22 	 Parked  	 0.1662795913470819
0 	 19 	 Parked  	 0.16627917692531227
0 	 26 	 Driving (Available) 	 0.16627611853506258
0 	 19 	 Driving (Available) 	 0.16627099701536596
0 	 24 	 Driving (Available) 	 0.16626663493459945
0 	 27 	 Crashed  	 0.16626587755046762

DQN_pickleGREEN
0 	 26 	 Parked  	 0.47487437776304436
0 	 26 	 Driving (Available) 	 0.1551606425609372
0 	 25 	 Parked  	 0.14534688995028222
0 	 24 	 Parked  	 0.11162309875918108
0 	 23 	 Parked  	 0.10590839752252229
0 	 27 	 Driving (Occupied) 	 0.05944264122286491
0 	 21 	 Parked  	 0.033130323171636666
0 	 22 	 Parked  	 0.022647333361953792
0 	 20 	 Driving (Available) 	 0.01845191174577898
1 	 9 	 Driving (Occupied) 	 0.014821467619914874
0 	 10 	 Parked  	 0.014626679126025222
1 	 5 	 Crashed  	 0.01452509316404571
0 	 9 	 Parked  	 0.014235667154389509
0 	 19 	 Driving (Occupied) 	 0.014198436316170904
1 	 2 	 Crashed  	 0.014151242963521993
0 	 13 	 Crashed  	 0.014124081847656123
1 	 27 	 Parked  	 0.014109375774307042
1 	 5 	 Driving (Available) 	 0.014057538950081105
1 	 26 	 Driving (Available) 	 0.014042868706533596
0 	 19 	 Parked  	 0.014028154875601273
0 	 27 	 Parked  	 0.013987378109039272
0 	 9 	 Crashed  	 0.013984606983461823
1 	 23 	 Parked  	 0.013979110987770271
0 	 5 	 Parked  	 0.013846242832461497
1 	 2 	 Parked  	 0.013809796189981793
1 	 22 	 Driving (Available) 	 0.013782761146844513
0 	 0 	 Crashed  	 0.013779901754070067
1 	 11 	 Driving (Available) 	 0.013691772228367483
0 	 3 	 Parked  	 0.013543300460192698
1 	 10 	 Driving (Occupied) 	 0.013495033563876713
1 	 4 	 Crashed  	 0.01348642143687151
1 	 17 	 Crashed  	 0.013476547859042065
0 	 25 	 Driving (Occupied) 	 0.013408283661680565
1 	 7 	 Parked  	 0.013357866954838316
1 	 12 	 Driving (Available) 	 0.013355603493452661
1 	 4 	 Parked  	 0.013345454399811163
1 	 3 	 Driving (Available) 	 0.013336718179265628
1 	 14 	 Driving (Available) 	 0.013330840341144179
0 	 1 	 Parked  	 0.013328400584882383
0 	 2 	 Parked  	 0.013317369828837355
1 	 25 	 Driving (Occupied) 	 0.013308010082364152
1 	 23 	 Crashed  	 0.013273496483132363
0 	 15 	 Crashed  	 0.013268242502377015
0 	 18 	 Driving (Occupied) 	 0.013265976342599628
0 	 16 	 Parked  	 0.013264406391647054
1 	 20 	 Driving (Occupied) 	 0.01323642143784054
0 	 18 	 Driving (Available) 	 0.013226295445354253
1 	 2 	 Driving (Occupied) 	 0.0132067664479385
0 	 19 	 Crashed  	 0.013200624186749832
1 	 14 	 Parked  	 0.013187973393059438
1 	 3 	 Driving (Occupied) 	 0.013177359234536223
1 	 19 	 Parked  	 0.013168835806517398
0 	 17 	 Driving (Occupied) 	 0.013167949303026227
0 	 2 	 Crashed  	 0.013128736986622758
0 	 3 	 Driving (Occupied) 	 0.013117112036867828
0 	 2 	 Driving (Occupied) 	 0.013104011402740534
1 	 0 	 Driving (Available) 	 0.013073652711323658
0 	 5 	 Crashed  	 0.013067490331486353
1 	 3 	 Crashed  	 0.013013465800088553
1 	 26 	 Crashed  	 0.013011414057181425
0 	 15 	 Parked  	 0.013008884508786678
0 	 7 	 Driving (Available) 	 0.013005012125257953
1 	 10 	 Driving (Available) 	 0.012981274682896227
1 	 6 	 Driving (Available) 	 0.012938718716433484
1 	 6 	 Driving (Occupied) 	 0.012904847435628364
1 	 15 	 Driving (Occupied) 	 0.012899655564848844
0 	 5 	 Driving (Occupied) 	 0.012896945435501461
1 	 20 	 Crashed  	 0.012845564021336298
1 	 14 	 Crashed  	 0.012839851281955528
1 	 1 	 Driving (Occupied) 	 0.012816378027189934
1 	 13 	 Driving (Occupied) 	 0.01279465675777447
1 	 3 	 Parked  	 0.012774115720022183
1 	 14 	 Driving (Occupied) 	 0.012756319866908172
0 	 7 	 Driving (Occupied) 	 0.012749565668994434
1 	 7 	 Crashed  	 0.012735630555339106
0 	 4 	 Driving (Available) 	 0.012710881457002055
1 	 25 	 Driving (Available) 	 0.012710246577187556
1 	 6 	 Crashed  	 0.012647588718868508
0 	 13 	 Driving (Available) 	 0.012641684569801748
1 	 16 	 Crashed  	 0.01262962140227819
0 	 11 	 Driving (Occupied) 	 0.012624098167741349
0 	 21 	 Crashed  	 0.012565159723147201
1 	 8 	 Driving (Occupied) 	 0.01252931825119763
0 	 17 	 Crashed  	 0.01251737861430946
1 	 24 	 Driving (Available) 	 0.012496212696472608
1 	 21 	 Crashed  	 0.012462550109520909
0 	 25 	 Crashed  	 0.01245192352864355
1 	 15 	 Driving (Available) 	 0.01245115962238097
2 	 0 	 Parked  	 0.01244393257063614
1 	 9 	 Crashed  	 0.012436749534166291
1 	 22 	 Crashed  	 0.012420899984499356
